loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_top1_accuracy,eval_top5_accuracy,eval_top10_accuracy,eval_macro_f1,eval_weighted_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
6.630297241210937,9.605250358581543,1.1439688715953308e-06,0.09727626459143969,50,,,,,,,,,,,,,,
6.588600463867188,9.939537048339844,2.311284046692607e-06,0.19455252918287938,100,,,,,,,,,,,,,,
6.45791015625,9.62096881866455,3.4785992217898833e-06,0.2918287937743191,150,,,,,,,,,,,,,,
6.4422265625,9.9539213180542,4.645914396887159e-06,0.38910505836575876,200,,,,,,,,,,,,,,
6.4751214599609375,10.247358322143555,5.813229571984436e-06,0.48638132295719844,250,,,,,,,,,,,,,,
6.41682373046875,11.00407600402832,6.9805447470817126e-06,0.5836575875486382,300,,,,,,,,,,,,,,
6.48949462890625,9.263877868652344,8.147859922178988e-06,0.6809338521400778,350,,,,,,,,,,,,,,
6.424856567382813,14.291130065917969,9.315175097276266e-06,0.7782101167315175,400,,,,,,,,,,,,,,
6.479703369140625,10.615968704223633,1.048249027237354e-05,0.8754863813229572,450,,,,,,,,,,,,,,
6.467877807617188,10.407737731933594,1.1649805447470818e-05,0.9727626459143969,500,,,,,,,,,,,,,,
,,,1.0,514,7.003183364868164,0.004869734599464329,0.02191380569758948,0.03579254930606282,0.00039913321734738095,0.0009207265672387025,4.6664,880.128,13.929,,,,,
6.434404296875,10.683232307434082,1.2817120622568092e-05,1.0700389105058365,550,,,,,,,,,,,,,,
6.406361694335938,9.691996574401855,1.398443579766537e-05,1.1673151750972763,600,,,,,,,,,,,,,,
6.369448852539063,14.228142738342285,1.5151750972762646e-05,1.264591439688716,650,,,,,,,,,,,,,,
6.402576293945312,11.210782051086426,1.6319066147859923e-05,1.3618677042801557,700,,,,,,,,,,,,,,
6.4151025390625,10.111566543579102,1.74863813229572e-05,1.4591439688715953,750,,,,,,,,,,,,,,
6.418843383789063,10.112939834594727,1.8653696498054475e-05,1.556420233463035,800,,,,,,,,,,,,,,
6.414075927734375,9.893426895141602,1.9821011673151753e-05,1.6536964980544746,850,,,,,,,,,,,,,,
6.470191650390625,9.441737174987793,2.0988326848249027e-05,1.7509727626459144,900,,,,,,,,,,,,,,
6.45389892578125,10.749456405639648,2.2155642023346305e-05,1.8482490272373542,950,,,,,,,,,,,,,,
6.479423217773437,8.67802906036377,2.332295719844358e-05,1.9455252918287937,1000,,,,,,,,,,,,,,
,,,2.0,1028,6.901707649230957,0.008278548819089359,0.029948867786705625,0.04723642561480399,0.0013107605827770105,0.0023766900112513777,4.6908,875.537,13.857,,,,,
6.443046264648437,10.275057792663574,2.4490272373540857e-05,2.0428015564202333,1050,,,,,,,,,,,,,,
6.38650390625,10.577679634094238,2.565758754863813e-05,2.140077821011673,1100,,,,,,,,,,,,,,
6.360504150390625,8.072132110595703,2.682490272373541e-05,2.237354085603113,1150,,,,,,,,,,,,,,
6.3821728515625,9.338997840881348,2.7992217898832687e-05,2.3346303501945527,1200,,,,,,,,,,,,,,
6.4516143798828125,9.0534029006958,2.9159533073929962e-05,2.4319066147859925,1250,,,,,,,,,,,,,,
6.438998413085938,9.091288566589355,2.9963683527885863e-05,2.529182879377432,1300,,,,,,,,,,,,,,
6.46726318359375,8.869582176208496,2.9833981841763946e-05,2.6264591439688716,1350,,,,,,,,,,,,,,
6.490046997070312,8.784855842590332,2.9704280155642024e-05,2.7237354085603114,1400,,,,,,,,,,,,,,
6.545702514648437,8.416007995605469,2.9574578469520106e-05,2.8210116731517507,1450,,,,,,,,,,,,,,
6.549320068359375,7.748836994171143,2.9444876783398185e-05,2.9182879377431905,1500,,,,,,,,,,,,,,
,,,3.0,1542,6.771902561187744,0.010226442658875092,0.033114195276357436,0.0635500365230095,0.002027456992194876,0.003201887601009009,4.6903,875.632,13.858,,,,,
6.51517822265625,7.404235363006592,2.9315175097276264e-05,3.0155642023346303,1550,,,,,,,,,,,,,,
6.332161865234375,9.15258502960205,2.9185473411154346e-05,3.11284046692607,1600,,,,,,,,,,,,,,
6.323372802734375,8.450408935546875,2.9055771725032425e-05,3.21011673151751,1650,,,,,,,,,,,,,,
6.34490478515625,9.27751636505127,2.8926070038910507e-05,3.307392996108949,1700,,,,,,,,,,,,,,
6.341036987304688,8.668461799621582,2.879636835278859e-05,3.404669260700389,1750,,,,,,,,,,,,,,
6.3284539794921875,8.860209465026855,2.8666666666666668e-05,3.501945525291829,1800,,,,,,,,,,,,,,
6.360525512695313,7.7018537521362305,2.8536964980544747e-05,3.5992217898832686,1850,,,,,,,,,,,,,,
6.299586791992187,8.550284385681152,2.840726329442283e-05,3.6964980544747084,1900,,,,,,,,,,,,,,
6.335194091796875,7.995288848876953,2.8277561608300907e-05,3.7937743190661477,1950,,,,,,,,,,,,,,
6.253510131835937,10.448999404907227,2.814785992217899e-05,3.8910505836575875,2000,,,,,,,,,,,,,,
6.3034375,9.513899803161621,2.8018158236057068e-05,3.9883268482490273,2050,,,,,,,,,,,,,,
,,,4.0,2056,6.635847568511963,0.019478938397857318,0.057949841733625516,0.09447285122960798,0.005342262181415722,0.00784610670108153,4.6581,881.681,13.954,,,,,
6.161408081054687,9.545279502868652,2.788845654993515e-05,4.085603112840467,2100,,,,,,,,,,,,,,
6.092647094726562,8.600154876708984,2.7758754863813232e-05,4.182879377431907,2150,,,,,,,,,,,,,,
6.099608154296875,10.263006210327148,2.7629053177691308e-05,4.280155642023346,2200,,,,,,,,,,,,,,
6.100037841796875,10.21119213104248,2.749935149156939e-05,4.377431906614786,2250,,,,,,,,,,,,,,
6.044711303710938,8.945623397827148,2.7369649805447472e-05,4.474708171206226,2300,,,,,,,,,,,,,,
6.069058837890625,8.923648834228516,2.723994811932555e-05,4.571984435797665,2350,,,,,,,,,,,,,,
6.0742254638671875,9.215967178344727,2.7110246433203633e-05,4.669260700389105,2400,,,,,,,,,,,,,,
6.013790283203125,9.652389526367188,2.6980544747081715e-05,4.766536964980545,2450,,,,,,,,,,,,,,
6.028277587890625,10.513386726379395,2.6850843060959794e-05,4.863813229571985,2500,,,,,,,,,,,,,,
6.070450439453125,10.791939735412598,2.6721141374837876e-05,4.961089494163424,2550,,,,,,,,,,,,,,
,,,5.0,2570,6.512328147888184,0.02337472607742878,0.07718529340150962,0.12028244460676893,0.005942239892309871,0.009028442644319278,4.6736,878.775,13.908,,,,,
5.906282958984375,9.989092826843262,2.659143968871595e-05,5.058365758754864,2600,,,,,,,,,,,,,,
5.820655517578125,9.250365257263184,2.6461738002594033e-05,5.155642023346304,2650,,,,,,,,,,,,,,
5.824439697265625,9.946390151977539,2.6332036316472115e-05,5.252918287937743,2700,,,,,,,,,,,,,,
5.775150756835938,11.476290702819824,2.6202334630350194e-05,5.3501945525291825,2750,,,,,,,,,,,,,,
5.773338623046875,9.182140350341797,2.6072632944228276e-05,5.447470817120623,2800,,,,,,,,,,,,,,
5.827820434570312,11.501357078552246,2.594293125810636e-05,5.544747081712062,2850,,,,,,,,,,,,,,
5.803544311523438,9.888665199279785,2.5813229571984437e-05,5.642023346303502,2900,,,,,,,,,,,,,,
